vocab,Freq
뭔가,1
뭐함,1
뭐하러,1
뭐하냐,1
뭐하길래,1
뭐있음,1
뭐였지,1
뭐야,1
뭐살지,1
뭐살거냐,1
뭐받냐,1
뭐라,1
뭐돌림,1
뭐고,1
뭐가합성이라는거임,1
뭐가더꼴리냐,1
뭐가,1
물조절,1
물자존버,1
물어본,1
물몸임,1
묻혀선,1
묻는,1
문제의,1
문제없는데,1
무죄론,1
무적권,1
무엇,1
무시하네,1
무섭너,1
무사,1
무딱딜도,1
무기,1
무과금으로는,1
묘코급이면,1
못했는데,1
못한다고,1
못한,1
못하면,1
못알아보겠다,1
못쓰냐,1
못써요,1
못사겠,1
못받슴니까,1
못받는,1
못먹을까봐,1
못먹은,1
못먹으면,1
못먹고,1
몰겠지만,1
몬필사줘야지,1
몬필먹었다,1
몬필뜨고,1
몬트필리어vs클리블랜드,1
목소리는,1
목록표,1
목록,1
모자르네,1
모음,1
모앗는대,1
모아서,1
모르지않음,1
모르잖어,1
모르고,1
모닝,1
모냐,1
모나크작할거,1
모낌,1
모게임에서도,1
몇초씩,1
몇초마다,1
몇임,1
몇번,1
몇달간,1
몇다이아로,1
몇개인데,1
몇개까지쌓이지,1
몇개,1
메탈블러드,1
메타가,1
멀티,1
먹음,1
먹을려면,1
먹은,1
먹었다,1
먹어야함,1
먹어보네,1
먹겠지,1
머키울지,1
머먼저,1
머꼴,1
맬웨어뜬다고,1
맨오른쪽,1
맨날,1
매1출은,1
맞지,1
맞을껄,1
맞워,1
맞앗네,1
맞다,1
맞냐,1
망친건가,1
망겜충,1
맛다,1
말하는거같은데,1
말았는데,1
말많은건,1
말리라,1
많이보이누,1
많이내라,1
많음,1
많아짐,1
많아,1
많네,1
많내,1
많나본데,1
많길래,1
만화,1
만지고싶다,1
만쥬가,1
만들지,1
만들엇따,1
만들려는,1
만든다고,1
만든거임,1
만것,1
만개,1
막혔냐,1
막차탔다,1
막상,1
마지막,1
마야인줄안사람,1
마망은,1
링크,1
린한,1
리얼,1
리세하는겜,1
리나운,1
리나배,1
륶세이,1
류조딱지,1
류조같은,1
류세이는,1
룽청에석,1
룽청새끼들아,1
룽섭이랑,1
룽섭떡상하냐,1
루비수급,1
롱아일랜드,1
론한테,1
론작하려했는데,1
론작용으로,1
론작,1
론은,1
론볼때마다,1
론같은,1
로리벨파,1
로그인보상,1
레벨,1
럭키e,1
랖투디는,1
랍투디,1
라피,1
